vendorid,drivertip,mtatax,distance,numpassengers,tollamount,paymentmethod,ratecode,storedflag,extracharges,totalamount,deliv_time_spent
1.0,2.85,0.5,2.6,1.0,0.0,1.0,1.0,N,0.5,17.15,15.8
1.0,2.0,0.5,5.1,1.0,0.0,1.0,1.0,N,0.0,22.3,21.966666666666665
2.0,11.46,0.5,16.1,2.0,0.0,1.0,2.0,N,4.5,68.76,74.65
2.0,1.47,0.5,1.5,1.0,0.0,1.0,1.0,N,1.0,11.27,9.4
2.0,0.0,0.5,5.14,1.0,0.0,2.0,1.0,N,0.5,26.8,36.733333333333334
2.0,0.0,0.5,1.58,1.0,0.0,2.0,1.0,N,0.0,10.8,13.8
1.0,3.35,0.5,3.4,1.0,0.0,1.0,1.0,N,1.0,20.15,17.25
1.0,3.0,0.5,5.7,1.0,0.0,1.0,1.0,N,0.5,22.8,14.183333333333334
2.0,27.0,0.0,19.06,4.0,0.0,1.0,3.0,N,0.0,110.8,71.58333333333333
2.0,2.76,0.5,2.73,1.0,0.0,1.0,1.0,N,0.0,16.56,17.9
1.0,12.2,0.0,0.2,1.0,12.5,1.0,5.0,N,0.0,150.0,1.4
2.0,0.0,0.5,1.64,1.0,0.0,2.0,1.0,N,1.0,12.3,14.116666666666667
2.0,0.0,0.5,0.41,1.0,0.0,2.0,1.0,N,1.0,5.3,0.9666666666666667
2.0,1.96,0.5,1.47,3.0,0.0,1.0,1.0,N,0.5,11.76,10.7
1.0,0.0,0.5,1.4,1.0,0.0,2.0,1.0,N,0.0,8.8,9.016666666666667
2.0,9.61,0.5,12.02,2.0,5.76,1.0,1.0,N,0.0,57.67,54.21666666666667
2.0,0.0,0.5,0.53,1.0,5.76,2.0,1.0,N,0.0,10.56,1.7833333333333334
2.0,2.46,0.5,1.52,1.0,0.0,1.0,1.0,N,1.0,14.76,14.933333333333334
1.0,7.2,0.5,8.8,1.0,5.76,1.0,1.0,N,0.5,43.26,26.8
2.0,2.04,0.5,1.08,2.0,0.0,1.0,1.0,N,0.0,8.84,5.433333333333334
2.0,11.96,0.5,16.96,3.0,11.52,1.0,1.0,N,0.5,71.78,30.316666666666666
1.0,1.0,0.5,0.6,1.0,0.0,1.0,1.0,N,0.0,8.3,7.783333333333333
2.0,5.26,0.5,6.42,1.0,0.0,1.0,1.0,N,1.0,31.56,32.03333333333333
1.0,3.25,0.5,2.0,1.0,0.0,1.0,1.0,N,0.0,19.55,23.366666666666667
1.0,2.45,0.5,1.6,1.0,0.0,1.0,1.0,N,0.0,14.75,16.633333333333333
2.0,1.16,0.5,0.54,2.0,0.0,1.0,1.0,N,1.0,6.96,2.716666666666667
2.0,1.0,0.5,1.08,6.0,0.0,1.0,1.0,N,0.5,8.3,6.183333333333334
2.0,2.56,0.5,0.96,1.0,0.0,1.0,1.0,N,0.0,15.36,18.616666666666667
2.0,2.04,0.5,0.78,1.0,0.0,1.0,1.0,N,0.0,8.84,6.133333333333334
2.0,1.06,0.5,0.53,1.0,0.0,1.0,1.0,N,0.0,6.36,3.7
2.0,1.96,0.5,1.51,5.0,0.0,1.0,1.0,N,0.5,11.76,10.633333333333333
2.0,1.0,0.5,0.86,2.0,0.0,1.0,1.0,N,0.5,8.8,7.716666666666667
2.0,2.76,0.5,2.95,3.0,0.0,1.0,1.0,N,0.5,16.56,14.833333333333334
1.0,1.0,0.5,1.6,1.0,0.0,1.0,1.0,N,0.5,9.8,5.8
1.0,2.35,0.5,2.3,1.0,0.0,1.0,1.0,N,0.0,14.15,13.55
2.0,1.0,0.5,1.48,4.0,0.0,1.0,1.0,N,0.0,8.8,6.866666666666666
2.0,0.0,0.5,1.4,1.0,0.0,2.0,1.0,N,0.5,8.3,6.566666666666666
2.0,0.0,0.5,1.01,2.0,0.0,2.0,1.0,N,1.0,9.3,9.166666666666666
2.0,0.0,0.5,1.12,5.0,0.0,2.0,1.0,N,0.5,6.8,4.633333333333334
2.0,0.0,0.5,2.09,1.0,0.0,2.0,1.0,N,0.5,9.3,5.85
1.0,1.5,0.5,2.0,1.0,0.0,1.0,1.0,N,0.5,12.8,10.45
1.0,2.45,0.5,1.3,1.0,0.0,1.0,1.0,N,1.0,10.75,6.333333333333333
1.0,4.0,0.5,10.1,1.0,0.0,1.0,1.0,N,0.0,38.3,30.483333333333334
2.0,0.0,0.5,1.76,1.0,0.0,2.0,1.0,N,0.5,11.8,13.933333333333334
2.0,1.36,0.5,0.63,1.0,0.0,1.0,1.0,N,0.0,8.16,6.5
2.0,0.0,0.5,0.97,5.0,0.0,2.0,1.0,N,0.0,5.8,3.433333333333333
2.0,0.0,0.5,2.03,1.0,0.0,2.0,1.0,N,0.0,11.3,13.15
2.0,1.2,0.5,5.27,3.0,0.0,1.0,1.0,N,0.5,19.0,11.333333333333334
1.0,1.15,0.5,0.6,1.0,0.0,1.0,1.0,N,0.5,6.95,3.783333333333333
1.0,1.0,0.5,1.5,1.0,0.0,1.0,1.0,N,0.0,9.3,7.716666666666667
2.0,0.0,0.5,0.87,1.0,0.0,2.0,1.0,N,0.0,6.3,4.766666666666667
2.0,4.2,0.5,3.79,1.0,0.0,1.0,1.0,N,0.5,21.0,16.583333333333332
1.0,1.45,0.5,0.5,1.0,0.0,1.0,1.0,N,0.0,7.25,5.1
2.0,3.56,0.5,4.14,6.0,0.0,1.0,1.0,N,0.0,21.36,20.183333333333334
1.0,0.0,0.5,0.9,1.0,0.0,2.0,1.0,N,0.0,7.3,7.583333333333333
1.0,0.0,0.5,0.7,1.0,0.0,2.0,1.0,N,1.0,8.8,8.266666666666667
1.0,0.0,0.5,0.8,1.0,0.0,2.0,1.0,N,0.0,6.8,6.0
2.0,1.36,0.5,0.92,1.0,0.0,1.0,1.0,N,0.0,8.16,6.166666666666667
2.0,1.16,0.5,0.82,1.0,0.0,1.0,1.0,N,0.0,6.96,3.433333333333333
2.0,1.25,0.5,1.26,3.0,0.0,1.0,1.0,N,1.0,10.05,7.85
2.0,0.0,0.5,0.98,6.0,0.0,2.0,1.0,N,0.0,7.3,7.066666666666666
2.0,0.0,0.5,2.76,1.0,0.0,2.0,1.0,N,0.0,14.3,18.283333333333335
1.0,11.7,0.5,19.9,1.0,5.76,1.0,2.0,N,0.0,70.26,47.916666666666664
2.0,0.0,0.5,0.77,1.0,0.0,2.0,1.0,N,0.0,5.8,4.266666666666667
1.0,2.25,0.5,2.4,1.0,0.0,1.0,1.0,N,0.0,13.55,10.166666666666666
1.0,1.45,0.5,0.9,1.0,0.0,1.0,1.0,N,0.5,8.75,5.9
1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,N,0.5,5.8,1.6333333333333333
1.0,2.0,0.5,1.4,1.0,0.0,1.0,1.0,N,0.0,14.8,18.95
1.0,0.0,0.5,0.3,3.0,0.0,2.0,1.0,N,0.5,4.8,2.25
2.0,0.0,0.5,0.69,3.0,0.0,2.0,1.0,N,0.5,6.8,5.8
1.0,0.0,0.5,0.1,1.0,0.0,2.0,1.0,N,0.0,4.3,2.05
1.0,0.0,0.5,1.2,2.0,0.0,2.0,1.0,N,0.0,8.3,7.933333333333334
2.0,4.29,0.5,2.09,4.0,0.0,1.0,1.0,N,1.0,18.59,17.9
2.0,2.82,0.5,1.69,1.0,0.0,1.0,1.0,N,0.0,14.12,12.8
2.0,2.66,0.5,2.12,1.0,0.0,1.0,1.0,N,1.0,15.96,15.683333333333334
2.0,1.0,0.5,1.63,2.0,0.0,1.0,1.0,N,0.5,8.8,4.033333333333333
1.0,1.25,0.5,0.6,1.0,0.0,1.0,1.0,N,0.5,7.55,4.316666666666666
1.0,1.25,0.5,2.9,1.0,0.0,1.0,1.0,N,0.5,14.55,12.633333333333333
2.0,2.0,0.5,1.92,2.0,0.0,1.0,1.0,N,1.0,14.3,13.75
1.0,1.95,0.5,1.6,1.0,0.0,1.0,1.0,N,0.0,11.75,11.266666666666667
1.0,5.05,0.5,7.2,1.0,0.0,1.0,1.0,N,0.0,30.35,24.433333333333334
1.0,0.0,0.5,17.8,1.0,11.0,3.0,1.0,N,0.5,60.3,24.316666666666666
1.0,3.0,0.5,0.5,1.0,0.0,1.0,1.0,N,0.0,10.3,7.4
2.0,0.0,0.5,1.24,1.0,0.0,2.0,1.0,N,0.5,8.8,8.7
1.0,0.0,0.5,1.3,1.0,0.0,2.0,1.0,N,0.0,7.8,7.866666666666666
1.0,11.71,0.5,17.2,1.0,5.76,1.0,2.0,N,0.0,70.27,58.4
2.0,0.0,0.5,0.62,1.0,0.0,2.0,1.0,N,0.5,6.3,4.95
2.0,2.56,0.5,1.87,1.0,0.0,1.0,1.0,N,0.0,15.36,17.416666666666668
2.0,2.08,0.5,4.91,2.0,0.0,1.0,1.0,N,0.0,22.88,21.7
1.0,1.02,0.5,0.8,1.0,0.0,1.0,1.0,N,0.5,7.82,4.65
1.0,0.0,0.5,0.9,1.0,0.0,2.0,1.0,N,0.0,9.8,13.183333333333334
1.0,3.75,0.5,2.3,1.0,0.0,1.0,1.0,N,1.0,22.55,27.533333333333335
1.0,0.0,0.5,2.7,1.0,0.0,2.0,1.0,N,0.0,21.3,33.28333333333333
2.0,4.46,0.5,6.13,6.0,0.0,1.0,1.0,N,0.0,26.76,21.8
1.0,1.7,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,8.5,5.666666666666667
1.0,1.05,0.5,0.4,1.0,0.0,1.0,1.0,N,0.5,6.35,2.5166666666666666
2.0,2.49,0.5,1.21,1.0,0.0,1.0,1.0,N,0.5,10.79,7.816666666666666
2.0,0.0,0.5,1.24,1.0,0.0,2.0,1.0,N,0.0,7.8,7.05
2.0,2.0,0.5,3.0,6.0,0.0,1.0,1.0,N,0.0,19.3,24.216666666666665
2.0,0.0,0.5,1.41,2.0,0.0,2.0,1.0,N,0.0,8.3,8.85
1.0,1.43,0.5,3.3,1.0,0.0,1.0,1.0,N,0.0,15.73,16.683333333333334
1.0,0.0,0.5,0.3,2.0,0.0,2.0,1.0,N,0.0,5.3,3.966666666666667
2.0,0.0,0.5,2.03,1.0,0.0,2.0,1.0,N,1.0,13.8,16.066666666666666
2.0,1.58,0.5,0.78,1.0,0.0,1.0,1.0,N,0.0,7.88,5.283333333333333
2.0,1.0,0.5,1.35,1.0,0.0,1.0,1.0,N,0.0,9.8,10.25
2.0,3.16,0.5,3.23,1.0,0.0,1.0,1.0,N,0.0,18.96,20.266666666666666
1.0,2.0,0.5,2.3,1.0,0.0,1.0,1.0,N,0.0,15.8,16.9
2.0,2.56,0.5,1.89,1.0,0.0,1.0,1.0,N,0.0,15.36,17.266666666666666
2.0,0.0,0.5,0.93,1.0,0.0,2.0,1.0,N,0.5,7.8,7.533333333333333
2.0,0.0,0.5,0.39,1.0,0.0,2.0,1.0,N,0.0,6.8,7.4
2.0,0.0,0.5,9.42,5.0,0.0,2.0,1.0,N,0.5,34.8,42.2
2.0,0.0,0.5,2.36,1.0,0.0,2.0,1.0,N,0.0,15.8,21.466666666666665
2.0,0.0,0.5,2.21,3.0,0.0,2.0,1.0,N,0.0,13.8,18.9
2.0,0.0,0.5,16.03,5.0,5.76,2.0,1.0,N,0.0,57.06,49.2
2.0,1.86,0.5,1.22,1.0,0.0,1.0,1.0,N,0.0,11.16,10.616666666666667
2.0,0.0,0.5,18.15,3.0,5.76,2.0,2.0,N,0.0,58.56,57.233333333333334
1.0,7.0,0.5,9.9,2.0,5.76,1.0,1.0,N,1.0,51.56,46.416666666666664
1.0,6.6,0.5,8.8,1.0,5.76,1.0,1.0,N,0.0,39.66,20.85
2.0,1.36,0.5,0.63,2.0,0.0,1.0,1.0,N,0.0,8.16,6.766666666666667
1.0,6.65,0.5,5.4,1.0,0.0,1.0,1.0,N,0.5,28.95,26.85
2.0,1.2,0.5,0.41,1.0,0.0,1.0,1.0,N,0.0,6.0,3.2333333333333334
2.0,1.76,0.5,1.78,1.0,0.0,1.0,1.0,N,0.5,10.56,7.3
1.0,1.65,0.5,1.1,1.0,0.0,1.0,1.0,Y,0.0,9.95,9.433333333333334
1.0,1.0,0.5,1.2,1.0,0.0,1.0,1.0,N,0.0,9.3,9.266666666666667
1.0,0.0,0.5,4.6,1.0,0.0,2.0,1.0,N,0.0,31.3,46.766666666666666
1.0,8.45,0.5,13.4,1.0,0.0,1.0,1.0,N,1.0,50.75,34.96666666666667
2.0,8.76,0.5,8.58,1.0,5.76,1.0,1.0,N,0.0,43.82,29.05
2.0,4.74,0.5,3.31,5.0,0.0,1.0,1.0,N,0.5,20.54,19.266666666666666
1.0,1.45,0.5,1.0,1.0,0.0,1.0,1.0,N,0.0,8.75,6.4
2.0,4.06,0.5,5.56,1.0,0.0,1.0,1.0,N,0.5,24.36,18.366666666666667
2.0,3.26,0.5,4.07,1.0,0.0,1.0,1.0,N,1.0,19.56,13.5
1.0,2.0,0.5,1.1,1.0,0.0,1.0,1.0,N,0.5,9.8,6.75
2.0,0.0,0.5,5.61,5.0,0.0,2.0,1.0,N,0.5,18.8,17.283333333333335
2.0,0.0,0.5,2.02,2.0,0.0,2.0,1.0,N,1.0,11.8,11.716666666666667
2.0,0.0,0.5,0.78,2.0,0.0,2.0,1.0,N,0.0,9.3,12.116666666666667
1.0,1.05,0.5,0.6,1.0,0.0,1.0,1.0,N,0.0,6.35,4.466666666666667
1.0,6.0,0.0,6.5,1.0,5.76,1.0,1.0,N,0.0,40.06,43.916666666666664
1.0,0.0,0.5,1.3,1.0,0.0,2.0,1.0,N,0.0,8.8,9.8
2.0,0.0,0.5,1.44,1.0,0.0,2.0,1.0,N,0.0,9.3,11.183333333333334
1.0,0.0,0.5,3.2,1.0,0.0,2.0,1.0,N,1.0,17.3,22.55
1.0,4.25,0.5,2.7,1.0,0.0,1.0,1.0,N,1.0,18.55,14.916666666666666
2.0,0.0,0.5,0.93,5.0,0.0,2.0,1.0,N,0.5,6.3,2.6333333333333333
2.0,0.0,0.5,0.67,1.0,0.0,2.0,1.0,N,1.0,6.8,5.116666666666666
1.0,2.0,0.5,2.0,1.0,0.0,1.0,1.0,N,1.0,14.3,13.333333333333334
2.0,1.06,0.5,0.59,2.0,0.0,1.0,1.0,N,0.0,6.36,3.216666666666667
2.0,3.76,0.5,2.75,6.0,0.0,1.0,1.0,N,0.0,22.56,28.016666666666666
2.0,1.0,0.5,0.57,5.0,0.0,1.0,1.0,N,0.0,5.8,1.8333333333333333
1.0,0.0,0.5,3.0,2.0,0.0,2.0,1.0,N,0.0,13.8,16.766666666666666
2.0,0.0,0.5,0.95,1.0,0.0,2.0,1.0,N,0.0,7.3,7.866666666666666
1.0,0.0,0.5,0.8,1.0,0.0,2.0,1.0,N,0.0,5.3,3.4166666666666665
2.0,1.47,0.5,1.22,1.0,0.0,1.0,1.0,N,0.0,11.27,11.666666666666666
2.0,2.56,0.5,2.24,1.0,0.0,1.0,1.0,N,0.5,15.36,14.25
2.0,1.66,0.5,1.29,1.0,0.0,1.0,1.0,N,0.5,9.96,7.2
1.0,0.0,0.5,2.1,1.0,0.0,2.0,1.0,N,0.0,17.3,25.25
2.0,1.06,0.5,0.28,3.0,0.0,1.0,1.0,N,1.0,6.36,2.066666666666667
2.0,1.0,0.5,0.96,5.0,0.0,1.0,1.0,N,0.0,8.3,7.433333333333334
2.0,2.49,0.5,1.24,2.0,0.0,1.0,1.0,N,0.5,10.79,6.95
2.0,4.26,0.5,3.44,1.0,0.0,1.0,1.0,N,0.0,25.56,30.116666666666667
1.0,1.0,0.5,1.5,2.0,0.0,1.0,1.0,N,0.5,11.8,11.75
2.0,0.0,0.5,0.82,6.0,0.0,2.0,1.0,N,0.0,10.3,13.633333333333333
1.0,0.0,0.5,0.3,2.0,0.0,2.0,1.0,N,0.0,4.8,3.2333333333333334
2.0,1.89,0.5,0.95,5.0,0.0,1.0,1.0,N,0.5,8.19,3.7333333333333334
2.0,0.0,0.5,0.97,1.0,0.0,2.0,1.0,N,0.0,6.8,6.416666666666667
1.0,0.0,0.5,0.9,1.0,0.0,2.0,1.0,N,0.0,6.3,5.5
2.0,1.2,0.5,0.47,1.0,0.0,1.0,1.0,N,0.0,6.0,3.433333333333333
2.0,1.06,0.5,0.52,3.0,0.0,1.0,1.0,N,0.0,6.36,3.25
2.0,1.16,0.5,0.44,1.0,0.0,1.0,1.0,N,1.0,6.96,2.466666666666667
2.0,1.46,0.5,0.95,1.0,0.0,1.0,1.0,N,1.0,8.76,4.55
1.0,0.0,0.5,5.9,1.0,0.0,2.0,1.0,N,0.0,22.8,22.2
2.0,1.36,0.5,0.96,5.0,0.0,1.0,1.0,N,0.5,8.16,4.033333333333333
2.0,2.32,0.5,1.1,1.0,0.0,1.0,1.0,N,1.0,11.62,8.35
2.0,2.76,0.5,3.36,1.0,0.0,1.0,1.0,N,0.5,16.56,12.766666666666667
1.0,1.0,0.5,1.8,2.0,0.0,1.0,1.0,N,0.0,11.3,11.35
2.0,2.46,0.5,2.02,1.0,0.0,1.0,1.0,N,0.0,14.76,15.416666666666666
2.0,0.0,0.5,0.81,1.0,0.0,2.0,1.0,N,0.5,6.8,5.983333333333333
1.0,8.6,0.5,9.7,1.0,5.76,1.0,1.0,N,0.0,51.66,46.916666666666664
1.0,2.15,0.5,1.9,1.0,0.0,1.0,1.0,N,0.0,16.45,19.866666666666667
2.0,4.66,0.5,6.25,5.0,0.0,1.0,1.0,N,0.5,27.96,26.05
2.0,1.95,0.5,0.76,1.0,0.0,1.0,1.0,N,1.0,9.75,7.333333333333333
1.0,2.5,0.5,3.5,2.0,0.0,1.0,1.0,N,0.5,18.3,16.283333333333335
2.0,4.46,0.5,5.27,5.0,0.0,1.0,1.0,N,0.0,26.76,26.866666666666667
1.0,4.55,0.5,2.4,1.0,0.0,1.0,1.0,N,0.0,19.85,21.3
1.0,5.0,0.5,11.1,1.0,5.76,1.0,1.0,N,0.0,42.56,23.166666666666668
1.0,2.3,0.5,1.1,1.0,0.0,1.0,1.0,N,1.0,10.1,4.75
2.0,0.0,0.5,1.77,1.0,0.0,2.0,1.0,N,0.0,8.3,5.766666666666667
2.0,2.76,0.5,2.69,2.0,0.0,1.0,1.0,N,1.0,16.56,15.55
1.0,2.15,0.5,1.8,1.0,0.0,1.0,1.0,N,0.0,12.95,12.316666666666666
1.0,2.45,0.5,2.4,1.0,0.0,1.0,1.0,N,0.5,14.75,13.833333333333334
1.0,0.0,0.5,1.3,2.0,0.0,2.0,1.0,N,0.0,9.8,11.516666666666667
2.0,0.0,0.5,15.6,6.0,0.0,2.0,1.0,N,0.5,49.8,48.86666666666667
1.0,0.6,0.5,0.5,1.0,0.0,1.0,1.0,N,1.0,6.4,2.55
1.0,0.0,0.5,2.2,1.0,0.0,2.0,1.0,N,0.5,12.8,14.583333333333334
1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,N,1.0,8.8,5.65
1.0,1.0,0.5,2.3,2.0,0.0,1.0,1.0,N,0.0,17.3,23.916666666666668
2.0,2.2,0.5,1.32,3.0,0.0,1.0,1.0,N,0.5,11.0,8.983333333333333
2.0,5.0,0.5,18.71,1.0,5.76,1.0,2.0,N,4.5,68.06,51.25
1.0,5.65,0.5,7.9,1.0,0.0,1.0,1.0,N,0.0,33.95,28.983333333333334
2.0,0.0,0.5,16.33,1.0,5.5,2.0,2.0,N,0.0,58.3,57.81666666666667
1.0,1.65,0.5,1.5,1.0,0.0,1.0,1.0,N,0.5,9.95,6.666666666666667
2.0,0.0,0.5,0.72,1.0,0.0,1.0,1.0,N,0.0,6.3,5.65
1.0,1.65,0.5,1.0,1.0,0.0,1.0,1.0,N,0.0,9.95,9.416666666666666
2.0,0.87,0.5,0.65,1.0,0.0,1.0,1.0,N,1.0,6.67,1.6833333333333333
1.0,0.0,0.5,0.5,1.0,0.0,2.0,1.0,N,0.0,5.3,4.266666666666667
2.0,2.45,0.5,1.8,1.0,0.0,1.0,1.0,N,0.0,12.25,10.033333333333333
2.0,0.1,0.5,1.07,1.0,0.0,1.0,1.0,N,0.5,7.9,6.833333333333333
2.0,0.0,0.5,2.13,1.0,0.0,2.0,1.0,N,0.0,13.3,16.8
2.0,0.0,0.5,3.82,1.0,0.0,2.0,1.0,N,0.0,20.3,25.55
1.0,2.75,0.5,2.0,1.0,0.0,1.0,1.0,N,0.0,16.55,18.6
2.0,1.7,0.5,0.71,1.0,0.0,1.0,1.0,N,0.0,8.5,6.35
2.0,2.58,0.5,2.01,1.0,0.0,1.0,1.0,N,0.5,12.88,10.683333333333334
2.0,1.36,0.5,0.83,1.0,0.0,1.0,1.0,N,0.0,8.16,6.083333333333333
2.0,1.86,0.5,1.84,1.0,0.0,1.0,1.0,N,0.5,11.16,7.433333333333334
1.0,7.45,0.5,10.4,2.0,0.0,1.0,1.0,N,0.5,37.25,13.5
2.0,2.04,0.5,0.47,2.0,0.0,1.0,1.0,N,0.0,8.84,6.683333333333334
2.0,1.0,0.5,1.1,2.0,0.0,1.0,1.0,N,0.5,9.3,8.366666666666667
2.0,0.86,0.5,0.37,1.0,0.0,1.0,1.0,N,0.0,5.16,2.566666666666667
1.0,0.0,0.5,1.3,1.0,0.0,2.0,1.0,N,0.0,10.3,12.516666666666667
1.0,2.25,0.5,2.0,1.0,0.0,1.0,1.0,N,0.5,13.55,12.116666666666667
2.0,0.0,0.5,5.3,1.0,0.0,2.0,1.0,N,0.0,27.3,39.233333333333334
2.0,0.0,0.5,2.31,1.0,0.0,2.0,1.0,N,0.0,15.3,22.316666666666666
2.0,12.61,0.5,20.62,1.0,5.76,1.0,2.0,N,4.5,75.67,42.916666666666664
1.0,1.05,0.5,0.4,1.0,0.0,1.0,1.0,N,0.0,6.35,4.466666666666667
1.0,2.95,0.5,2.0,1.0,0.0,1.0,1.0,N,0.0,14.75,15.333333333333334
2.0,0.0,0.5,0.56,1.0,0.0,2.0,1.0,N,0.0,6.3,6.2
2.0,1.7,0.5,1.06,1.0,0.0,1.0,1.0,N,0.5,8.5,4.45
1.0,0.0,0.5,0.6,2.0,0.0,2.0,1.0,N,0.0,7.8,9.183333333333334
2.0,2.43,0.5,4.63,1.0,0.0,1.0,1.0,N,1.0,26.73,30.816666666666666
1.0,0.0,0.5,0.9,1.0,0.0,1.0,1.0,N,0.5,5.8,2.1666666666666665
2.0,0.0,0.5,2.81,1.0,0.0,2.0,1.0,N,0.0,16.8,23.683333333333334
2.0,2.0,0.5,2.01,5.0,0.0,1.0,1.0,N,0.0,14.3,15.033333333333333
2.0,1.82,0.5,0.86,1.0,0.0,1.0,1.0,N,0.5,9.12,5.516666666666667
1.0,6.0,0.5,0.0,1.0,0.0,1.0,1.0,N,0.0,9.3,0.25
1.0,1.7,0.5,0.7,1.0,0.0,1.0,1.0,N,1.0,8.5,5.033333333333333
2.0,0.0,0.5,1.36,2.0,0.0,2.0,1.0,N,0.5,9.3,8.933333333333334
2.0,0.0,0.5,17.05,1.0,5.76,2.0,2.0,N,0.0,58.56,50.916666666666664
1.0,0.0,0.5,1.7,1.0,0.0,2.0,1.0,N,0.0,11.3,14.833333333333334
1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,N,0.5,8.3,5.866666666666666
2.0,10.0,0.5,17.92,2.0,5.76,1.0,2.0,N,0.0,68.56,30.383333333333333
1.0,0.0,0.5,2.3,1.0,0.0,2.0,1.0,N,1.0,12.8,12.916666666666666
2.0,0.0,0.5,0.51,1.0,0.0,2.0,1.0,N,0.0,4.8,3.5166666666666666
2.0,1.44,0.5,0.39,2.0,0.0,1.0,1.0,N,0.5,6.24,2.2
1.0,1.35,0.5,1.1,1.0,0.0,1.0,1.0,N,0.5,8.15,3.65
1.0,0.0,0.5,2.4,1.0,0.0,2.0,1.0,N,0.0,13.3,16.45
1.0,2.75,0.5,1.4,1.0,0.0,1.0,1.0,N,0.0,12.05,11.383333333333333
1.0,2.0,0.5,1.9,1.0,0.0,1.0,1.0,N,0.0,13.3,13.116666666666667
2.0,2.56,0.5,2.82,5.0,0.0,1.0,1.0,N,0.5,15.36,11.916666666666666
2.0,1.76,0.5,1.76,1.0,0.0,1.0,1.0,N,0.0,10.56,7.416666666666667
2.0,8.76,0.5,7.04,4.0,0.0,1.0,1.0,N,1.0,52.56,65.88333333333334
2.0,0.0,0.5,3.04,1.0,0.0,2.0,1.0,N,1.0,14.3,16.233333333333334
2.0,0.0,0.5,1.05,2.0,0.0,2.0,1.0,N,0.0,6.8,6.416666666666667
1.0,4.65,0.5,6.2,1.0,0.0,1.0,1.0,N,0.5,27.95,19.633333333333333
1.0,2.2,0.5,1.2,1.0,0.0,1.0,1.0,N,0.0,14.5,17.883333333333333
2.0,1.0,0.5,0.56,6.0,0.0,1.0,1.0,N,0.0,9.3,10.316666666666666
1.0,4.25,0.5,4.9,2.0,0.0,1.0,1.0,N,0.0,25.55,24.716666666666665
1.0,0.0,0.5,0.8,2.0,0.0,2.0,1.0,N,0.0,6.8,6.266666666666667
1.0,2.35,0.5,1.6,1.0,0.0,1.0,1.0,N,0.0,14.15,15.283333333333333
1.0,0.0,0.0,17.5,1.0,0.0,2.0,5.0,N,0.0,76.3,52.85
2.0,3.96,0.5,5.45,1.0,0.0,1.0,1.0,N,0.5,23.76,15.683333333333334
1.0,0.0,0.5,1.5,1.0,0.0,2.0,1.0,N,0.0,9.3,9.733333333333333
1.0,0.0,0.5,0.9,1.0,0.0,2.0,1.0,N,0.0,7.8,8.533333333333333
1.0,1.45,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,8.75,6.75
2.0,0.0,0.5,1.0,1.0,0.0,2.0,1.0,N,0.0,5.8,3.85
1.0,3.25,0.5,2.9,3.0,0.0,1.0,1.0,N,0.0,19.55,22.416666666666668
2.0,0.0,0.5,0.56,1.0,0.0,2.0,1.0,N,0.0,6.8,7.366666666666666
1.0,0.0,0.5,1.1,2.0,0.0,2.0,1.0,N,1.0,11.8,15.35
2.0,1.5,0.5,2.07,1.0,0.0,1.0,1.0,N,0.5,11.8,10.283333333333333
2.0,9.0,0.5,11.09,1.0,5.76,1.0,1.0,N,0.5,55.06,44.4
2.0,1.76,0.5,1.07,6.0,0.0,1.0,1.0,N,0.0,10.56,9.533333333333333
1.0,2.05,0.5,1.1,1.0,0.0,1.0,1.0,N,0.5,10.35,8.333333333333334
1.0,0.0,0.5,0.5,1.0,0.0,2.0,1.0,N,0.0,5.3,3.75
2.0,1.0,0.5,0.58,1.0,0.0,1.0,1.0,N,0.0,8.8,9.25
2.0,3.24,0.5,1.46,3.0,0.0,1.0,1.0,N,1.0,14.04,11.3
2.0,3.45,0.5,1.94,1.0,0.0,1.0,1.0,N,0.0,17.25,18.2
1.0,2.7,0.5,1.2,1.0,0.0,1.0,1.0,N,1.0,15.0,15.933333333333334
1.0,2.0,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,8.3,5.35
2.0,5.96,0.5,8.73,1.0,0.0,1.0,1.0,N,1.0,35.76,29.816666666666666
2.0,2.5,0.5,4.92,1.0,0.0,1.0,1.0,N,0.0,20.3,15.9
1.0,3.3,0.5,1.6,1.0,0.0,1.0,1.0,N,0.0,16.6,19.033333333333335
2.0,1.0,0.5,1.35,1.0,0.0,1.0,1.0,N,0.5,9.3,6.75
2.0,2.66,0.5,2.57,2.0,0.0,1.0,1.0,N,1.0,15.96,13.0
2.0,1.06,0.5,0.51,1.0,0.0,1.0,1.0,N,0.0,6.36,3.466666666666667
1.0,0.0,0.5,0.8,1.0,0.0,2.0,1.0,N,0.0,6.3,5.733333333333333
2.0,0.0,0.5,1.57,2.0,0.0,2.0,1.0,N,1.0,11.3,12.833333333333334
1.0,0.0,0.5,0.5,2.0,0.0,2.0,1.0,N,0.0,6.3,6.5
2.0,1.08,0.5,1.33,6.0,0.0,1.0,1.0,N,0.0,13.38,17.75
2.0,0.0,0.5,0.68,3.0,0.0,2.0,1.0,N,0.0,7.8,8.8
